id_onada,onada,vpdef,dia_Enquesta,mes_enquesta,provincia,p46,zones específiques,sexe,edat_m,edat_rec,fills,sit_lab,dies_sortida,dies_sortida_m,p25_1Treballar,p25_2comprar,p25_3gos,p25_4tabac,p25_5premsa,p25_6cura_persones,p25_7metge,p25_8compra_familiar,p25_9alimentar,p25_11passejarfills,p25_97altres,p25_99nc,p23_1_nerviós,p23_2_irritat,p23_3_alegre,p23_4_melancolic,p23_5_tens,p23_6_optimista,p23_7_desanimat,p23_8_enutjat,p23_9_ansios,p23_10_apagat,p23_11_molest,p23_12_animat,p23_13_intranquil,p23_14_enfadat,p23_15_content,p23_16_trist,E1,E2,E3,E4,p31_1,p31_2,p31_3,p31_4,p32_1,p32_2,p32_3,p32_4,dies_m,dies_rec
10426,1,2.66886590044273,21,3,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,65,46-65 anys,No,Jubilat/da o pensionista,,,,,,,,,,,,,,,6,2,6,2,6,3,6,4,3,4,4,6,3,3,6,5,4.25,4.5,3.25,5.25,Bastant,Molt,Bastant,Bastant,Bastant,Molt,Bastant,Bastant,30,Fins 30 dies
10428,1,0.102150472937233,21,3,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,45,31-45 anys,No,Funcionari/ària,,,,,,,,,,,,,,,1,0,5,1,0,4,0,0,0,0,0,4,6,0,5,0,0.25,1.75,0,4.5,Poc,Poc,Poc,Bastant,Gens,Bastant,Poc,Bastant,35,31-45 dies
10429,1,0.102150472937233,21,3,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,38,31-45 anys,No,Treballador/a amb contracte temporal,,,,,,,,,,,,,,,10,5,0,7,7,0,9,3,10,7,0,0,10,3,0,10,8.25,9.25,2.75,0,Poc,Bastant,Bastant,Molt,Bastant,Bastant,Bastant,Molt,60,46-60 dies
10430,1,0.859962597975517,21,3,Lleida,Municipi d’entre 5.001 i 10.000 habitants,Resta,Home,28,16-30 anys,No,Treballador/a amb contracte temporal,,,,,,,,,,,,,,,6,6,5,4,6,4,7,6,6,6,6,5,6,6,5,6,5.75,6,6,4.75,Bastant,Bastant,Poc,Bastant,Bastant,Bastant,Poc,Bastant,30,Fins 30 dies
10431,1,0.226708852276216,21,3,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,79,+65 anys,No,Jubilat/da o pensionista,,,,,,,,,,,,,,,7,3,5,7,7,5,7,5,5,5,5,4,4,4,4,7,6.5,5.75,4.25,4.5,Bastant,Bastant,Bastant,Bastant,Molt,Molt,Bastant,Molt,35,31-45 dies
10432,1,0.226708852276216,21,3,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Home,58,46-65 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,6,5,5,6,6,4,7,7,7,7,7,4,4,6,4,8,7,5.75,6.25,4.25,Bastant,Molt,Bastant,Bastant,Bastant,Bastant,Bastant,Molt,90,Més de 60 dies
10433,1,0.226708852276216,21,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,52,46-65 anys,No,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,2,2,5,6,3,6,3,2,2,2,2,6,2,3,5,3,3.5,2.25,2.25,5.5,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,30,Fins 30 dies
10434,1,2.81765686727438,21,3,Barcelona,Municipi de més de 100.000 habitants,Resta,Home,30,16-30 anys,No,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,0,0,8,1,0,8,1,1,1,6,1,7,4,5,5,2,2.5,1.25,1.75,7,Poc,Molt,Bastant,Bastant,Poc,Bastant,Poc,Molt,49,46-60 dies
10435,1,0.3159951724646,21,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,55,46-65 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,6,1,1,2,4,4,7,6,6,8,7,1,10,7,1,8,6.25,6.5,5.25,1.75,Bastant,Bastant,Poc,Molt,Molt,Bastant,Bastant,Molt,40,31-45 dies
10436,1,0.231904850304797,21,3,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,32,31-45 anys,No,Funcionari/ària,,,,,,,,,,,,,,,7,6,4,8,8,6,6,6,10,4,4,5,7,5,5,5,5.75,8,5.25,5,Bastant,Bastant,Bastant,Bastant,Molt,Molt,Bastant,Bastant,30,Fins 30 dies
10438,1,0.3159951724646,21,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,53,46-65 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,6,4,2,7,5,8,7,6,4,4,4,4,7,6,3,7,6.25,5.5,5,4.25,Bastant,Molt,Bastant,Molt,Molt,Molt,Bastant,Molt,90,Més de 60 dies
10440,1,0.239348014593767,24,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,29,16-30 anys,No,Treballador/a amb contracte temporal,,,,,,,,,,,,,,,2,0,8,0,4,6,1,0,3,1,1,6,4,0,5,1,0.75,3.25,0.25,6.25,Bastant,Bastant,Bastant,Bastant,Poc,Poc,Bastant,Molt,150,Més de 60 dies
10442,1,1.135351090844,21,3,Lleida,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,53,46-65 anys,No,Treballador/a amb contracte temporal,,,,,,,,,,,,,,,5,6,8,3,2,8,2,2,2,2,2,8,7,2,7,2,2.25,4,3,7.75,Bastant,Bastant,Bastant,Molt,Poc,Bastant,Bastant,Molt,21,Fins 30 dies
10443,1,0.239348014593767,21,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,34,31-45 anys,Sí,Funcionari/ària,,,,,,,,,,,,,,,2,1,8,1,1,8,1,5,1,1,5,8,1,5,8,1,1,1.25,4,8,Poc,Bastant,Bastant,Bastant,Poc,Bastant,Bastant,Bastant,60,46-60 dies
10444,1,0.231904850304797,21,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,29,16-30 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,7,5,6,10,9,4,4,9,7,5,5,7,8,8,8,4,5.75,7.75,6.75,6.25,Poc,Molt,Poc,Molt,Bastant,Poc,Poc,Bastant,60,46-60 dies
10445,1,1.57741714985498,21,3,Girona,Municipi de menys de 1.000 habitants,Resta,Home,61,46-65 anys,No,Jubilat/da o pensionista,,,,,,,,,,,,,,,3,8,3,3,3,5,2,8,3,5,8,5,3,9,3,3,3.25,3,8.25,4,Poc,Bastant,Bastant,Bastant,Poc,Bastant,Bastant,Poc,90,Més de 60 dies
10446,1,2.19866229003593,21,3,Girona,Municipi de més de 100.000 habitants,Resta,Dona,52,46-65 anys,Sí,Funcionari/ària,,,,,,,,,,,,,,,1,8,5,0,1,9,0,8,1,2,8,8,1,8,8,1,0.75,1,8,7.5,Bastant,Bastant,Molt,Molt,Bastant,Bastant,Bastant,Molt,30,Fins 30 dies
10447,1,0.226708852276216,21,3,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,67,+65 anys,No,Jubilat/da o pensionista,,,,,,,,,,,,,,,7,7,0,8,9,3,5,5,7,5,8,3,8,8,3,7,6.25,7.75,7,2.25,Bastant,Bastant,Molt,Molt,Bastant,Bastant,Bastant,Molt,60,46-60 dies
10448,1,0.102150472937233,21,3,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,36,31-45 anys,Sí,Treballador/a amb contracte temporal,,,,,,,,,,,,,,,0,0,10,0,0,8,0,0,0,0,0,10,0,0,10,0,0,0,0,9.5,Poc,Poc,Poc,Poc,Bastant,Poc,Poc,Molt,28,Fins 30 dies
10449,1,0.172564483369269,21,3,Tarragona,Municipi d’entre 5.001 i 10.000 habitants,Resta,Home,50,46-65 anys,No,Autònom/a,,,,,,,,,,,,,,,5,2,7,1,1,7,2,1,1,2,1,7,1,1,7,1,1.5,2,1.25,7,Poc,Poc,Poc,Molt,Bastant,Gens,Poc,Bastant,40,31-45 dies
10450,1,2.73003431895844,21,3,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,19,16-30 anys,No,Estudiant,,,,,,,,,,,,,,,5,3,7,9,6,2,7,4,3,7,2,6,5,1,6,5,7,4.75,2.5,5.25,Gens,Bastant,Poc,Molt,Poc,Bastant,Bastant,Molt,45,31-45 dies
10451,1,0.3159951724646,21,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,62,46-65 anys,Sí,Jubilat/da o pensionista,,,,,,,,,,,,,,,2,0,5,2,2,7,1,5,2,2,0,8,1,4,5,0,1.25,1.75,2.25,6.25,Poc,Bastant,Bastant,Bastant,Bastant,Molt,Bastant,Molt,50,46-60 dies
10452,1,1.20253757715697,21,3,Barcelona,Municipi de més de 100.000 habitants,Resta,Dona,45,31-45 anys,Sí,Aturat/da,,,,,,,,,,,,,,,6,5,3,0,5,2,7,4,5,3,7,2,4,2,2,0,2.5,5,4.5,2.25,Molt,Molt,Bastant,Bastant,Bastant,Bastant,Bastant,Molt,60,46-60 dies
10453,1,0.833219769504746,22,3,Lleida,Municipi de més de 100.000 habitants,Resta,Dona,29,16-30 anys,No,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,4,0,5,7,4,7,4,0,3,0,0,5,5,6,,0,2.75,4,1.5,5.66666666666667,Poc,Bastant,Poc,Molt,Poc,Bastant,Poc,Molt,60,46-60 dies
10454,1,0.102150472937233,21,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,46,46-65 anys,Sí,Funcionari/ària,,,,,,,,,,,,,,,6,4,5,7,7,5,5,5,7,4,3,5,7,4,5,5,5.25,6.75,4,5,Bastant,Bastant,Bastant,Bastant,Poc,Poc,Poc,Poc,35,31-45 dies
10455,1,1.20253757715697,21,3,Barcelona,Municipi de més de 100.000 habitants,Resta,Dona,39,31-45 anys,No,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,7,6,3,8,6,7,6,3,5,8,7,6,6,6,5,6,7,6,5.5,5.25,Poc,Bastant,Bastant,Molt,Bastant,Bastant,Molt,Molt,50,46-60 dies
10456,1,3.71996387449299,21,3,Barcelona,Municipi de més de 100.000 habitants,Resta,Dona,60,46-65 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,3,0,6,0,1,6,2,2,0,0,3,6,2,2,6,0,0.5,1.5,1.75,6,Poc,Poc,Bastant,Molt,Bastant,Bastant,Bastant,Molt,60,46-60 dies
10457,1,0.102150472937233,21,3,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,36,31-45 anys,Sí,Funcionari/ària,,,,,,,,,,,,,,,8,4,3,9,8,4,7,6,8,5,3,4,9,5,4,8,7.25,8.25,4.5,3.75,Bastant,Bastant,Bastant,Molt,Poc,Bastant,Bastant,Molt,60,46-60 dies
10458,1,0.102150472937233,22,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,40,31-45 anys,No,Treballador/a amb contracte temporal,,,,,,,,,,,,,,,8,6,5,7,7,5,6,8,8,7,7,5,8,8,5,6,6.5,7.75,7.25,5,Bastant,Molt,Bastant,Molt,Poc,Poc,Poc,Molt,45,31-45 dies
10459,1,3.71996387449299,21,3,Barcelona,Municipi de més de 100.000 habitants,Resta,Dona,55,46-65 anys,No,Aturat/da,,,,,,,,,,,,,,,5,4,5,6,5,7,9,4,4,4,4,5,5,4,5,4,5.75,4.75,4,5.5,Molt,Molt,Molt,Molt,Bastant,Bastant,Bastant,Bastant,30,Fins 30 dies
10460,1,3.71996387449299,21,3,Barcelona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,69,+65 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,3,3,3,4,4,3,6,3,5,6,5,2,6,2,,6,5.5,4.5,3.25,2.66666666666667,Bastant,Molt,Poc,Molt,Bastant,Bastant,Bastant,Molt,90,Més de 60 dies
10461,1,0.226708852276216,21,3,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Home,60,46-65 anys,No,Autònom/a,,,,,,,,,,,,,,,3,5,2,7,3,5,4,6,3,0,3,5,6,6,3,6,4.25,3.75,5,3.75,Bastant,Molt,Molt,Molt,Molt,Molt,Molt,Molt,60,46-60 dies
10462,1,0.102150472937233,21,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,41,31-45 anys,No,Aturat/da,,,,,,,,,,,,,,,7,7,4,7,7,7,7,7,7,7,4,4,7,7,4,7,7,7,6.25,4.75,Bastant,Molt,Gens,Bastant,Bastant,Bastant,Gens,Molt,45,31-45 dies
10464,1,0.172564483369269,21,3,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,47,46-65 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,4,0,7,1,0,6,1,0,1,0,0,8,8,0,6,0,0.5,3.25,0,6.75,Bastant,Bastant,Bastant,Poc,Molt,Molt,Molt,Bastant,28,Fins 30 dies
10465,1,0.102150472937233,21,3,Tarragona,Municipi de menys de 1.000 habitants,Resta,Dona,45,31-45 anys,Sí,Funcionari/ària,,,,,,,,,,,,,,,7,0,4,7,6,6,3,0,6,6,0,5,7,0,1,6,5.5,6.5,0,4,Bastant,Molt,Bastant,Bastant,Poc,Poc,Poc,Molt,60,46-60 dies
10466,1,0.102150472937233,21,3,Tarragona,Municipi d’entre 5.001 i 10.000 habitants,Resta,Dona,47,46-65 anys,Sí,Treballador/a amb contracte temporal,,,,,,,,,,,,,,,2,2,6,2,3,5,0,0,0,0,0,6,2,0,6,0,0.5,1.75,0.5,5.75,Poc,Poc,Poc,Bastant,Poc,Poc,Bastant,Bastant,21,Fins 30 dies
10467,1,0.172564483369269,21,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,47,46-65 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,3,3,6,1,3,6,3,3,5,3,3,6,3,3,6,3,2.5,3.5,3,6,Poc,Bastant,Bastant,Bastant,Molt,Poc,Bastant,Bastant,60,46-60 dies
10468,1,1.57741714985498,21,3,Girona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,64,46-65 anys,No,Jubilat/da o pensionista,,,,,,,,,,,,,,,5,5,4,4,6,5,5,4,3,4,5,5,5,4,4,5,4.5,4.75,4.5,4.5,Bastant,Molt,Molt,Molt,Bastant,Bastant,Bastant,Molt,28,Fins 30 dies
10469,1,0.102150472937233,21,3,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,42,31-45 anys,Sí,Funcionari/ària,,,,,,,,,,,,,,,6,7,2,2,6,2,5,2,2,5,2,2,5,2,0,2,3.5,4.75,3.25,1.5,Poc,Molt,Bastant,Bastant,Poc,Bastant,Bastant,Bastant,60,46-60 dies
10470,1,0.231904850304797,21,3,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,27,16-30 anys,No,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,1,8,5,1,1,5,1,8,5,5,8,5,1,8,5,1,2,2,8,5,Poc,Poc,Poc,Poc,Poc,Bastant,Poc,Bastant,90,Més de 60 dies
10471,1,0.226708852276216,21,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,52,46-65 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,7,7,3,7,7,0,8,8,8,5,7,1,8,7,0,10,7.5,7.5,7.25,1,Molt,Molt,Molt,Molt,Bastant,Bastant,Bastant,Molt,60,46-60 dies
10472,1,1.20253757715697,22,3,Barcelona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,47,46-65 anys,No,Autònom/a,,,,,,,,,,,,,,,8,8,6,0,8,5,4,6,5,5,6,4,,4,6,5,3.5,7,6,5.25,Bastant,Bastant,Bastant,Bastant,Molt,Molt,Molt,Molt,30,Fins 30 dies
10473,1,2.66886590044273,22,3,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,60,46-65 anys,Sí,Jubilat/da o pensionista,,,,,,,,,,,,,,,7,6,3,3,5,8,2,2,4,3,3,2,2,2,1,1,2.25,4.5,3.25,3.5,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Molt,28,Fins 30 dies
10474,1,0.102150472937233,22,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,47,46-65 anys,Sí,Funcionari/ària,,,,,,,,,,,,,,,5,2,6,5,2,8,6,2,2,2,2,8,7,6,5,4,4.25,4,3,6.75,Poc,Bastant,Bastant,Bastant,Poc,Bastant,Bastant,Molt,15,Fins 30 dies
10475,1,0.102150472937233,22,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,40,31-45 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,3,0,7,2,3,6,1,0,2,0,0,6,2,0,6,0,0.75,2.5,0,6.25,Bastant,Molt,Bastant,Bastant,Poc,Molt,Molt,Molt,30,Fins 30 dies
10477,1,0.172564483369269,22,3,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,49,46-65 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,4,4,7,3,5,3,2,7,3,3,5,5,7,7,5,5,3.25,4.75,5.75,5,Bastant,Molt,Bastant,Bastant,Poc,Poc,Poc,Molt,30,Fins 30 dies
10478,1,0.710752607404438,22,3,Girona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,43,31-45 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,7,1,8,1,5,8,0,0,6,0,3,9,5,4,7,0,0.25,5.75,2,8,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,60,46-60 dies
10479,1,3.71996387449299,22,3,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,60,46-65 anys,No,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,5,2,3,6,3,3,8,2,6,6,2,3,7,2,4,7,6.75,5.25,2,3.25,Bastant,Bastant,Bastant,Molt,Bastant,Bastant,Bastant,Molt,60,46-60 dies
10480,1,0.226708852276216,22,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,60,46-65 anys,No,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,2,2,6,6,2,7,2,7,2,5,7,7,2,7,7,7,5,2,5.75,6.75,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,,Bastant,30,Fins 30 dies
10481,1,0.367020324946611,22,3,Lleida,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,49,46-65 anys,No,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,6,5,5,5,5,6,6,7,6,6,4,8,6,6,5,5,5.5,5.75,5.5,6,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,,Bastant,4,Fins 30 dies
10483,1,0.172564483369269,22,3,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Home,45,31-45 anys,Sí,Funcionari/ària,,,,,,,,,,,,,,,7,6,6,4,7,6,4,5,6,4,7,6,6,5,6,4,4,6.5,5.75,6,Bastant,Bastant,Bastant,Bastant,Poc,Bastant,Poc,Bastant,45,31-45 dies
10485,1,2.73003431895844,22,3,Barcelona,Municipi de més de 100.000 habitants,Resta,Dona,28,16-30 anys,No,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,0,7,5,6,7,2,8,0,6,2,2,2,5,0,0,5,5.25,4.5,2.25,2.25,Gens,Bastant,Poc,Bastant,Gens,Bastant,Bastant,Bastant,45,31-45 dies
10486,1,0.102150472937233,22,3,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,39,31-45 anys,Sí,Funcionari/ària,,,,,,,,,,,,,,,7,3,5,7,3,6,7,2,8,8,2,3,7,2,5,6,7,6.25,2.25,4.75,Bastant,Molt,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,60,46-60 dies
10487,1,0.102150472937233,22,3,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,39,31-45 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,3,1,5,5,3,7,3,2,2,2,3,6,4,1,7,3,3.25,3,1.75,6.25,Poc,Bastant,Bastant,Bastant,Poc,Poc,Poc,Poc,35,31-45 dies
10489,1,2.03146661750392,24,3,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,39,31-45 anys,No,Treballador/a amb contracte temporal,,,,,,,,,,,,,,,7,2,4,3,9,4,7,9,9,7,8,2,9,6,3,5,5.5,8.5,6.25,3.25,Molt,Molt,Molt,Bastant,Molt,Bastant,Bastant,Molt,40,31-45 dies
10490,1,0.239348014593767,22,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,33,31-45 anys,No,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,2,7,3,5,8,1,7,6,3,9,1,0,5,2,2,6,6.75,4.5,4,1.5,Poc,Molt,Bastant,Molt,Poc,Poc,Bastant,Molt,60,46-60 dies
10491,1,0.102150472937233,22,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,44,31-45 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,0,0,4,0,0,5,0,2,0,0,2,6,0,2,6,0,0,0,1.5,5.25,Poc,Molt,Bastant,Bastant,Poc,Poc,Poc,Molt,21,Fins 30 dies
10492,1,0.102150472937233,22,3,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,50,46-65 anys,Sí,Aturat/da,,,,,,,,,,,,,,,8,8,3,3,8,5,5,5,8,5,7,5,8,8,5,6,4.75,8,7,4.5,Bastant,Molt,Molt,Molt,Molt,Molt,Molt,Molt,30,Fins 30 dies
10493,1,0.172564483369269,22,3,Tarragona,Municipi de menys de 1.000 habitants,Resta,Home,46,46-65 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,3,7,0,7,7,3,7,7,7,5,7,5,8,8,3,5,6,6.25,7.25,2.75,Poc,Bastant,Poc,Bastant,Poc,Poc,Poc,Bastant,30,Fins 30 dies
10494,1,1.20253757715697,22,3,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,46,46-65 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,8,8,2,0,9,0,10,9,9,8,10,2,9,8,1,9,6.75,8.75,8.75,1.25,Poc,Molt,Molt,Bastant,Bastant,Bastant,Bastant,Molt,42,31-45 dies
10495,1,0.3159951724646,22,3,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,59,46-65 anys,No,Empresari/ària,,,,,,,,,,,,,,,1,3,3,7,3,1,2,6,7,3,3,1,6,2,2,5,4.25,4.25,3.5,1.75,Bastant,Bastant,Bastant,Bastant,Molt,Molt,Molt,Molt,30,Fins 30 dies
10496,1,2.19866229003593,22,3,Girona,Municipi de més de 100.000 habitants,Resta,Dona,54,46-65 anys,No,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,9,9,2,5,9,2,8,10,9,9,9,3,9,9,2,5,6.75,9,9.25,2.25,Bastant,Molt,Bastant,Bastant,Bastant,Molt,Bastant,Molt,30,Fins 30 dies
10497,1,2.66886590044273,22,3,Barcelona,Municipi d’entre 5.001 i 10.000 habitants,Resta,Home,63,46-65 anys,Sí,Autònom/a,,,,,,,,,,,,,,,5,4,7,5,6,8,3,3,4,5,5,8,3,5,7,5,4.5,4.5,4.25,7.5,Bastant,Bastant,Bastant,Bastant,Bastant,Bastant,Molt,Bastant,42,31-45 dies
10498,1,1.20253757715697,22,3,Barcelona,Municipi de més de 100.000 habitants,Resta,Dona,39,31-45 anys,Sí,Treballador/a amb contracte temporal,,,,,,,,,,,,,,,3,2,3,7,4,4,3,2,3,6,3,3,5,5,3,7,5.75,3.75,3,3.25,Poc,Bastant,Bastant,Bastant,Poc,Bastant,Poc,Bastant,35,31-45 dies
10499,1,2.73003431895844,22,3,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,34,31-45 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,5,3,10,10,5,10,2,7,7,3,7,10,9,9,10,3,4.5,6.5,6.5,10,Poc,Molt,Molt,Molt,Poc,Poc,Poc,Poc,60,46-60 dies
10500,1,0.102150472937233,22,3,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,41,31-45 anys,Sí,Treballador/a amb contracte temporal,,,,,,,,,,,,,,,2,4,9,,3,5,2,,4,2,2,5,10,3,9,4,2.66666666666667,4.75,3,7,Molt,Molt,Molt,Molt,Poc,Poc,Bastant,Molt,30,Fins 30 dies
10501,1,0.102150472937233,23,3,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,45,31-45 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,9,6,2,5,6,3,9,6,10,6,9,3,9,5,5,8,7,8.5,6.5,3.25,Bastant,Molt,Poc,Bastant,Bastant,Bastant,Poc,Bastant,30,Fins 30 dies
10502,1,0.231904850304797,22,3,Tarragona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Dona,34,31-45 anys,No,Treballador/a amb contracte temporal,,,,,,,,,,,,,,,0,0,5,2,0,4,2,0,2,3,0,2,0,0,3,0,1.75,0.5,0,3.5,Poc,Poc,Poc,Bastant,Bastant,Bastant,Bastant,Bastant,60,46-60 dies
10503,1,0.102150472937233,22,3,Tarragona,Municipi d’entre 5.001 i 10.000 habitants,Resta,Dona,42,31-45 anys,No,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,8,4,3,6,6,5,3,6,8,8,4,5,8,4,4,8,6.25,7.5,4.5,4.25,Poc,Molt,Bastant,Bastant,Bastant,Poc,Poc,Bastant,30,Fins 30 dies
10504,1,0.239348014593767,22,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Home,28,16-30 anys,No,Aturat/da,,,,,,,,,,,,,,,7,3,5,7,7,6,2,1,6,2,1,4,9,2,3,5,4,7.25,1.75,4.5,Poc,Bastant,Poc,Bastant,Bastant,Bastant,Bastant,Molt,45,31-45 dies
10505,1,0.231904850304797,22,3,Tarragona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Dona,23,16-30 anys,No,Treballador/a amb contracte temporal,,,,,,,,,,,,,,,5,7,7,3,6,8,5,5,5,6,4,7,4,4,8,4,4.5,5,5,7.5,Poc,Bastant,Bastant,Bastant,Poc,Bastant,Bastant,Molt,60,46-60 dies
10506,1,1.57741714985498,22,3,Girona,Municipi d’entre 1.000 i 5.000 habitants,Resta,Home,53,46-65 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,9,8,0,5,9,5,8,8,6,8,9,1,9,7,1,6,6.75,8.25,8,1.75,Molt,Molt,Molt,Molt,Bastant,Bastant,Bastant,Bastant,45,31-45 dies
10507,1,0.833219769504746,22,3,Lleida,Municipi d’entre 5.001 i 10.000 habitants,Resta,Dona,22,16-30 anys,No,Estudiant,,,,,,,,,,,,,,,6,6,4,6,6,4,6,6,6,6,6,4,6,6,4,6,6,6,6,4,Poc,Bastant,Bastant,Molt,Poc,Bastant,Bastant,Molt,42,31-45 dies
10509,1,2.66886590044273,22,3,Barcelona,Municipi d’entre 10.001 i 100.000 habitants,Resta,Home,66,+65 anys,No,Empresari/ària,,,,,,,,,,,,,,,1,0,0,0,1,3,0,4,1,0,4,2,4,1,0,0,0,1.75,2.25,1.25,Bastant,Molt,Bastant,Molt,Bastant,Bastant,Bastant,Molt,90,Més de 60 dies
10510,1,0.102150472937233,22,3,Tarragona,Municipi de més de 100.000 habitants,Resta,Dona,45,31-45 anys,Sí,Treballador/a amb contracte fixe,,,,,,,,,,,,,,,10,5,4,9,8,6,5,7,7,4,4,4,7,7,5,5,5.75,8,5.75,4.75,Molt,Molt,Molt,Molt,Poc,Molt,Molt,Molt,42,31-45 dies
